source_vocabulary_id,source_code_description,relationship_id,target_concept_id,target_concept_name,target_vocabulary_id,target_domain_id,valid_start_date,valid_end_date,invalid_reason
MIMIC4,Impaired Skin Treatment #1,Has asso proc,4040401,Procedure on skin,SNOMED,Procedure,02-06-2024,12-31-2099,
MIMIC4,Impaired Skin Treatment #2,Has asso proc,4040401,Procedure on skin,SNOMED,Procedure,02-06-2024,12-31-2099,
MIMIC4,Impaired Skin Treatment #3,Has asso proc,4040401,Procedure on skin,SNOMED,Procedure,02-06-2024,12-31-2099,
MIMIC4,Impaired Skin Treatment #4,Has asso proc,4040401,Procedure on skin,SNOMED,Procedure,02-06-2024,12-31-2099,
MIMIC4,Impaired Skin Treatment #5,Has asso proc,4040401,Procedure on skin,SNOMED,Procedure,02-06-2024,12-31-2099,
MIMIC4,Impaired Skin Treatment #6,Has asso proc,4040401,Procedure on skin,SNOMED,Procedure,02-06-2024,12-31-2099,
MIMIC4,Impaired Skin Treatment #7,Has asso proc,4040401,Procedure on skin,SNOMED,Procedure,02-06-2024,12-31-2099,
MIMIC4,Impaired Skin Treatment #8,Has asso proc,4040401,Procedure on skin,SNOMED,Procedure,02-06-2024,12-31-2099,
MIMIC4,Impaired Skin Type #1,Is a,760568,Skin alteration type,SNOMED,Observation,02-06-2024,12-31-2099,
MIMIC4,Impaired Skin Type #2,Is a,760568,Skin alteration type,SNOMED,Observation,02-06-2024,12-31-2099,
MIMIC4,Impaired Skin Type #3,Is a,760568,Skin alteration type,SNOMED,Observation,02-06-2024,12-31-2099,
MIMIC4,Impaired Skin Type #4,Is a,760568,Skin alteration type,SNOMED,Observation,02-06-2024,12-31-2099,
MIMIC4,Impaired Skin Type #5,Is a,760568,Skin alteration type,SNOMED,Observation,02-06-2024,12-31-2099,
MIMIC4,Impaired Skin Type #6,Is a,760568,Skin alteration type,SNOMED,Observation,02-06-2024,12-31-2099,
MIMIC4,Impaired Skin Type #7,Is a,760568,Skin alteration type,SNOMED,Observation,02-06-2024,12-31-2099,
MIMIC4,Impaired Skin Type #8,Is a,760568,Skin alteration type,SNOMED,Observation,02-06-2024,12-31-2099,
MIMIC4,Impaired Skin Width #1,Has measurement,3042480,Width of Wound,LOINC,Measurement,02-06-2024,12-31-2099,
MIMIC4,Impaired Skin Width #1,Has relat context,4293859,Width of wound,SNOMED,Observation,02-06-2024,12-31-2099,
MIMIC4,Impaired Skin Width #2,Has measurement,3042480,Width of Wound,LOINC,Measurement,02-06-2024,12-31-2099,
MIMIC4,Impaired Skin Width #2,Has relat context,4293859,Width of wound,SNOMED,Observation,02-06-2024,12-31-2099,
MIMIC4,Impaired Skin Width #3,Has measurement,3042480,Width of Wound,LOINC,Measurement,02-06-2024,12-31-2099,
MIMIC4,Impaired Skin Width #3,Has relat context,4293859,Width of wound,SNOMED,Observation,02-06-2024,12-31-2099,
MIMIC4,Impaired Skin Width #4,Has measurement,3042480,Width of Wound,LOINC,Measurement,02-06-2024,12-31-2099,
MIMIC4,Impaired Skin Width #4,Has relat context,4293859,Width of wound,SNOMED,Observation,02-06-2024,12-31-2099,
MIMIC4,Impaired Skin Width #5,Has measurement,3042480,Width of Wound,LOINC,Measurement,02-06-2024,12-31-2099,
MIMIC4,Impaired Skin Width #5,Has relat context,4293859,Width of wound,SNOMED,Observation,02-06-2024,12-31-2099,
MIMIC4,Impaired Skin Width #6,Has measurement,3042480,Width of Wound,LOINC,Measurement,02-06-2024,12-31-2099,
MIMIC4,Impaired Skin Width #6,Has relat context,4293859,Width of wound,SNOMED,Observation,02-06-2024,12-31-2099,
MIMIC4,Impaired Skin Wound Base #1,Is a,43055002,Appearance of Wound base,LOINC,Measurement,02-06-2024,12-31-2099,
MIMIC4,Impaired Skin Wound Base #2,Is a,43055002,Appearance of Wound base,LOINC,Measurement,02-06-2024,12-31-2099,
MIMIC4,Impaired Skin Wound Base #3,Is a,43055002,Appearance of Wound base,LOINC,Measurement,02-06-2024,12-31-2099,
MIMIC4,Impaired Skin Wound Base #4,Is a,43055002,Appearance of Wound base,LOINC,Measurement,02-06-2024,12-31-2099,
MIMIC4,Impaired Skin Wound Base #5,Is a,43055002,Appearance of Wound base,LOINC,Measurement,02-06-2024,12-31-2099,
MIMIC4,Impaired Skin Wound Base #6,Is a,43055002,Appearance of Wound base,LOINC,Measurement,02-06-2024,12-31-2099,
MIMIC4,Impaired Skin Wound Base #7,Is a,43055002,Appearance of Wound base,LOINC,Measurement,02-06-2024,12-31-2099,
MIMIC4,Impaired Skin Wound Base #8,Is a,43055002,Appearance of Wound base,LOINC,Measurement,02-06-2024,12-31-2099,
MIMIC4,IMPELLA,Maps to,4222259,Intraventricular route - cardiac,SNOMED,Route,04-24-2024,12-31-2099,
MIMIC4,Impella Aortic Pressure Tubing Change,Has asso proc,4297706,Replacement of device,SNOMED,Procedure,04-24-2024,12-31-2099,
MIMIC4,Impella Aortic Pressure Tubing Change,Has asso proc,37164309,Removal of tube,SNOMED,Procedure,04-24-2024,12-31-2099,
MIMIC4,Impella Aortic Pressure Tubing Change,Has relat context,4235043,Ventricular assist device,SNOMED,Device,04-24-2024,12-31-2099,
MIMIC4,Impella Catheter Site,Is a,4078442,Catheter procedure,SNOMED,Procedure,02-06-2024,12-31-2099,
MIMIC4,Impella Daily Tubing Change,Has asso proc,4297706,Replacement of device,SNOMED,Procedure,04-24-2024,12-31-2099,
MIMIC4,Impella Daily Tubing Change,Has asso proc,37164309,Removal of tube,SNOMED,Procedure,04-24-2024,12-31-2099,
MIMIC4,Impella Daily Tubing Change,Has relat context,4235043,Ventricular assist device,SNOMED,Device,04-24-2024,12-31-2099,
MIMIC4,Impella Dressing Change,Has relat context,4235043,Ventricular assist device,SNOMED,Device,04-24-2024,12-31-2099,
MIMIC4,Impella Dressing Change,Is a,4078224,Change of dressing,SNOMED,Procedure,04-24-2024,12-31-2099,
MIMIC4,Impella Dressing Occlusive,Has relat context,40490870,Occlusive dressing technique,SNOMED,Observation,02-06-2024,12-31-2099,
MIMIC4,Impella Insertion Date,Has asso proc,37204303,Insertion procedure,SNOMED,Procedure,04-24-2024,12-31-2099,
MIMIC4,Impella Insertion Date,Has relat context,4235043,Ventricular assist device,SNOMED,Device,04-24-2024,12-31-2099,
MIMIC4,Impella Line Discontinued,Is a,4190104,Procedure discontinued,SNOMED,Observation,02-06-2024,12-31-2099,
MIMIC4,Impella Line Site Appear,Is a,45766147,Appearance,SNOMED,Observation,02-06-2024,12-31-2099,
MIMIC4,"Implantation of a ventricular assist device, extracorporeal, percutaneous transseptal access, single or dual cannulation",Maps to,2100812,"Implantation of a ventricular assist device, extracorporeal, percutaneous transseptal access, single or dual cannulation",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,Implantation of catheter-delivered prosthetic aortic heart valve; endovascular approach (Deprecated),Maps to,40757085,Implantation of catheter-delivered prosthetic aortic heart valve; endovascular approach,CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,Implantation of mesh or other prosthesis for open incisional or ventral hernia repair or mesh for closure of debridement for necrotizing soft tissue infection (List separately in addition to code for the incisional or ventral hernia repair),Maps to,2109503,Implantation of mesh or other prosthesis for open incisional or ventral hernia repair or mesh for closure of debridement for necrotizing soft tissue infection (List separately in addition to code for the incisional or ventral hernia repair),CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,Implantation of patient-activated cardiac event recorder,Maps to,2107093,Implantation of patient-activated cardiac event recorder,CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,"Implantation or replacement of device for intrathecal or epidural drug infusion; programmable pump, including preparation of pump, with or without programming",Maps to,2110630,"Implantation or replacement of device for intrathecal or epidural drug infusion; programmable pump, including preparation of pump, with or without programming",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,"Implantation, revision or repositioning of tunneled intrathecal or epidural catheter, for long-term medication administration via an external pump or implantable reservoir/infusion pump; with laminectomy",Maps to,2110626,"Implantation, revision or repositioning of tunneled intrathecal or epidural catheter, for long-term medication administration via an external pump or implantable reservoir/infusion pump; with laminectomy",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,"Implantation, revision or repositioning of tunneled intrathecal or epidural catheter, for long-term medication administration via an external pump or implantable reservoir/infusion pump; without laminectomy",Maps to,2110625,"Implantation, revision or repositioning of tunneled intrathecal or epidural catheter, for long-term medication administration via an external pump or implantable reservoir/infusion pump; without laminectomy",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,in,Maps to,9327,inch (international),UCUM,Unit,04-24-2024,12-31-2099,
MIMIC4,IN,Maps to,4262914,Nasal,SNOMED,Route,04-24-2024,12-31-2099,
MIMIC4,In-line Suction Catheter Changed,Has relat context,4241460,Suction catheter,SNOMED,Device,02-06-2024,12-31-2099,
MIMIC4,Incentive Spirometry,Maps to,4046481,Incentive spirometry,SNOMED,Procedure,02-06-2024,12-31-2099,
MIMIC4,Inch,Maps to,9327,inch (international),UCUM,Unit,04-24-2024,12-31-2099,
MIMIC4,INCH,Maps to,9327,inch (international),UCUM,Unit,04-24-2024,12-31-2099,
MIMIC4,inches,Maps to,9327,inch (international),UCUM,Unit,04-24-2024,12-31-2099,
MIMIC4,"Incision and drainage of deep supralevator, pelvirectal, or retrorectal abscess",Maps to,2109148,"Incision and drainage of deep supralevator, pelvirectal, or retrorectal abscess",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,"Incision and drainage of epididymis, testis and/or scrotal space (eg, abscess or hematoma)",Maps to,2109989,"Incision and drainage of epididymis, testis and/or scrotal space (eg, abscess or hematoma)",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,"Incision and drainage of soft tissue abscess, subfascial (ie, involves the soft tissue below the deep fascia)",Maps to,2102812,"Incision and drainage of soft tissue abscess, subfascial (ie, involves the soft tissue below the deep fascia)",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,"Incision and drainage, deep abscess, bursa, or hematoma, thigh or knee region",Maps to,2104962,"Incision and drainage, deep abscess, bursa, or hematoma, thigh or knee region",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,"Incision and drainage, forearm and/or wrist; deep abscess or hematoma",Maps to,2104061,"Incision and drainage, forearm and/or wrist; deep abscess or hematoma",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,"Incision and drainage, leg or ankle; deep abscess or hematoma",Maps to,2105229,"Incision and drainage, leg or ankle; deep abscess or hematoma",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,"Incision and drainage, upper arm or elbow area; bursa",Maps to,2103797,"Incision and drainage, upper arm or elbow area; bursa",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,"Incision for implantation of cranial nerve (eg, vagus nerve) neurostimulator electrode array and pulse generator",Maps to,40757131,"Open implantation of cranial nerve (eg, vagus nerve) neurostimulator electrode array and pulse generator",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,Incision for implantation of neurostimulator electrode array; peripheral nerve (excludes sacral nerve),Maps to,2110789,Open implantation of neurostimulator electrode array; peripheral nerve (excludes sacral nerve),CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,Incision for implantation of neurostimulator electrode array; sacral nerve (transforaminal placement),Maps to,2110792,Open implantation of neurostimulator electrode array; sacral nerve (transforaminal placement),CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,"Incision of conjunctiva, drainage of cyst",Maps to,4085943,Incision of conjunctiva with drainage of cyst,SNOMED,Procedure,02-06-2024,12-31-2099,
MIMIC4,"Incision, bone cortex (eg, osteomyelitis or bone abscess), foot",Maps to,4271452,Deep incision with opening of bone cortex of foot,SNOMED,Procedure,02-06-2024,12-31-2099,
MIMIC4,Incontinent/voids (estimate),Is a,4090866,Frequency of incontinence,SNOMED,Measurement,04-24-2024,12-31-2099,
MIMIC4,Indapamide,Maps to,978555,indapamide,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Indigotindisulfonate Sodium,Maps to,19017390,indigotindisulfonate,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Indinavir Sulfate,Maps to,1711523,indinavir,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Indomethacin,Maps to,1178663,indomethacin,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Indomethacin 25MG CAP,Maps to,1178665,indomethacin 25 MG Oral Capsule,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Indomethacin 25mg Capsule,Maps to,1178665,indomethacin 25 MG Oral Capsule,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Indomethacin XR,Maps to,1178663,indomethacin,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,"Induced abortion, 17 to 24 weeks",Maps to,2721146,"Induced abortion, 17 to 24 weeks",HCPCS,Procedure,09-15-2022,12-31-2099,
MIMIC4,"Induced abortion, by dilation and curettage",Maps to,4168396,Dilation of cervix uteri and curettage for termination of pregnancy,SNOMED,Procedure,02-06-2024,12-31-2099,
MIMIC4,"Induced abortion, by dilation and evacuation",Maps to,2110330,"Induced abortion, by dilation and evacuation",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,Indwelling (PortaCath) Dressing Change,Has relat context,37018264,Vascular port and catheter,SNOMED,Device,04-24-2024,12-31-2099,
MIMIC4,Indwelling (PortaCath) Dressing Change,Is a,4078224,Change of dressing,SNOMED,Procedure,04-24-2024,12-31-2099,
MIMIC4,Indwelling (PortaCath) Port #1,Has relat context,1340204,History of event,OMOP Extension,Observation,02-06-2024,12-31-2099,
MIMIC4,Indwelling (PortaCath) Port #1,Has relat context,4179206,Central venous catheter,SNOMED,Device,02-06-2024,12-31-2099,
MIMIC4,Indwelling (PortaCath) Port #1 Date Accessed,Has relat context,37018264,Vascular port and catheter,SNOMED,Device,04-24-2024,12-31-2099,
MIMIC4,Indwelling (PortaCath) Port #1 Date De-accessed,Has relat context,37018264,Vascular port and catheter,SNOMED,Device,04-24-2024,12-31-2099,
MIMIC4,Indwelling (PortaCath) Port #2,Has relat context,1340204,History of event,OMOP Extension,Observation,02-06-2024,12-31-2099,
MIMIC4,Indwelling (PortaCath) Port #2,Has relat context,4179206,Central venous catheter,SNOMED,Device,02-06-2024,12-31-2099,
MIMIC4,Indwelling (PortaCath) Port #2 Date Accessed,Has relat context,37018264,Vascular port and catheter,SNOMED,Device,04-24-2024,12-31-2099,
MIMIC4,Indwelling (PortaCath) Port #2 Date De-accessed,Has relat context,37018264,Vascular port and catheter,SNOMED,Device,04-24-2024,12-31-2099,
MIMIC4,Indwelling (PortaCath) Port Type,Has relat context,1340204,History of event,OMOP Extension,Observation,02-06-2024,12-31-2099,
MIMIC4,Indwelling (PortaCath) Port Type,Has relat context,4179206,Central venous catheter,SNOMED,Device,02-06-2024,12-31-2099,
MIMIC4,Indwelling Port,Maps to,1340204,History of event,OMOP Extension,Observation,02-06-2024,12-31-2099,
MIMIC4,Indwelling Port (PortaCath),Is a,1340204,History of event,OMOP Extension,Observation,02-06-2024,12-31-2099,
MIMIC4,Indwelling Port (PortaCath) Cap Change,Has relat context,37018264,Vascular port and catheter,SNOMED,Device,04-24-2024,12-31-2099,
MIMIC4,Indwelling Port (PortaCath) Change over Wire Date,Has asso proc,4134423,Removal of device,SNOMED,Procedure,04-24-2024,12-31-2099,
MIMIC4,Indwelling Port (PortaCath) Change over Wire Date,Has asso proc,4297706,Replacement of device,SNOMED,Procedure,04-24-2024,12-31-2099,
MIMIC4,Indwelling Port (PortaCath) Change over Wire Date,Has relat context,37018264,Vascular port and catheter,SNOMED,Device,04-24-2024,12-31-2099,
MIMIC4,Indwelling Port (PortaCath) Discontinued,Is a,4190104,Procedure discontinued,SNOMED,Observation,02-06-2024,12-31-2099,
MIMIC4,Indwelling Port (PortaCath) Discontinued,Maps to,1340204,History of event,OMOP Extension,Observation,02-06-2024,12-31-2099,
MIMIC4,Indwelling Port (PortaCath) Dressing Change,Has relat context,37018264,Vascular port and catheter,SNOMED,Device,04-24-2024,12-31-2099,
MIMIC4,Indwelling Port (PortaCath) Dressing Change,Is a,4078224,Change of dressing,SNOMED,Procedure,04-24-2024,12-31-2099,
MIMIC4,Indwelling Port (PortaCath) Dressing Occlusive,Has relat context,4179206,Central venous catheter,SNOMED,Device,02-06-2024,12-31-2099,
MIMIC4,Indwelling Port (PortaCath) Dressing Occlusive,Has relat context,40490870,Occlusive dressing technique,SNOMED,Observation,02-06-2024,12-31-2099,
MIMIC4,Indwelling Port (PortaCath) Insertion Date,Has asso proc,37204303,Insertion procedure,SNOMED,Procedure,04-24-2024,12-31-2099,
MIMIC4,Indwelling Port (PortaCath) Insertion Date,Has relat context,37018264,Vascular port and catheter,SNOMED,Device,04-24-2024,12-31-2099,
MIMIC4,Indwelling Port (PortaCath) placed in outside facility,Is a,1340204,History of event,OMOP Extension,Observation,02-06-2024,12-31-2099,
MIMIC4,Indwelling Port (PortaCath) Power Port,Has relat context,4179206,Central venous catheter,SNOMED,Device,02-06-2024,12-31-2099,
MIMIC4,Indwelling Port (PortaCath) Site Appear,Is a,1340204,History of event,OMOP Extension,Observation,02-06-2024,12-31-2099,
MIMIC4,Indwelling Port (PortaCath)Tubing Change,Has asso proc,4297706,Replacement of device,SNOMED,Procedure,04-24-2024,12-31-2099,
MIMIC4,Indwelling Port (PortaCath)Tubing Change,Has asso proc,37164309,Removal of tube,SNOMED,Procedure,04-24-2024,12-31-2099,
MIMIC4,Indwelling Port (PortaCath)Tubing Change,Has relat context,37018264,Vascular port and catheter,SNOMED,Device,04-24-2024,12-31-2099,
MIMIC4,Indwelling Urinary Catheter Care,Has relat context,4035421,Indwelling urinary catheter,SNOMED,Device,02-06-2024,12-31-2099,
MIMIC4,Infection Control Yeast,Has asso proc,4300734,Infection control assessment,SNOMED,Procedure,02-06-2024,12-31-2099,
MIMIC4,Infection Control Yeast,Is a,40483391,Fungal isolate specimen,SNOMED,Specimen,02-06-2024,12-31-2099,
MIMIC4,Infliximab,Maps to,937368,infliximab,RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,Influenza A (H1N1) Vaccine,Maps to,40213158,"influenza virus vaccine, unspecified formulation",CVX,Drug,04-24-2024,12-31-2099,
MIMIC4,Influenza A by PCR,Maps to,3044938,Influenza virus A RNA [Presence] in Specimen by NAA with probe detection,LOINC,Measurement,09-15-2022,12-31-2099,
MIMIC4,Influenza A by PCR,Maps to,3044938,Influenza virus A RNA [Presence] in Specimen by NAA with probe detection,LOINC,Measurement,11-22-2022,12-31-2099,
MIMIC4,INFLUENZA A VIRUS,Maps to,4236145,Influenza A virus,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,"Influenza A, Rapid Antigen",Maps to,3002523,Influenza virus A Ag [Presence] in Specimen,LOINC,Measurement,09-15-2022,12-31-2099,
MIMIC4,"Influenza A, Rapid Antigen",Maps to,3002523,Influenza virus A Ag [Presence] in Specimen,LOINC,Measurement,11-22-2022,12-31-2099,
MIMIC4,Influenza A/B by DFA,Subsumes,4122259,Nasopharyngeal swab,SNOMED,Specimen,02-06-2024,12-31-2099,
MIMIC4,Influenza A/B by DFA - Bronch Lavage,Has measurement,3045609,Influenza virus A+B Ag [Presence] in Bronchial specimen,LOINC,Measurement,02-06-2024,12-31-2099,
MIMIC4,Influenza A/B by DFA - Bronch Lavage,Is a,4121345,Bronchoalveolar lavage fluid specimen,SNOMED,Specimen,02-06-2024,12-31-2099,
MIMIC4,Influenza B by PCR,Maps to,3038288,Influenza virus B RNA [Presence] in Specimen by NAA with probe detection,LOINC,Measurement,09-15-2022,12-31-2099,
MIMIC4,Influenza B by PCR,Maps to,3038288,Influenza virus B RNA [Presence] in Specimen by NAA with probe detection,LOINC,Measurement,11-22-2022,12-31-2099,
MIMIC4,INFLUENZA B VIRUS,Maps to,4231384,Influenza B virus,SNOMED,Observation,04-24-2024,12-31-2099,
MIMIC4,"Influenza B, Rapid Antigen",Subsumes,3003740,Influenza virus B Ag [Presence] in Specimen,LOINC,Measurement,11-22-2022,12-31-2099,
MIMIC4,"Influenza B, Rapid Antigen",Subsumes,21492989,Influenza virus B Ag [Presence] in Upper respiratory specimen by Rapid immunoassay,LOINC,Measurement,09-15-2022,12-31-2099,
MIMIC4,Influenza Virus Vaccine,Maps to,40213158,"influenza virus vaccine, unspecified formulation",CVX,Drug,04-24-2024,12-31-2099,
MIMIC4,Influenza Virus Vaccine 0.5 mL Syringe,Maps to,40240356,"0.5 ML influenza A-California-7-2009-(H1N1)v-like virus vaccine 0.03 MG/ML / influenza B virus vaccine B/Brisbane/60/2008 antigen 0.03 MG/ML / influenza virus vaccine, inactivated A-Victoria-210-2009 X-187 (H3N2) (A-Perth-16-2009) strain 0.03 MG/ML Pre...",RxNorm,Drug,04-24-2024,12-31-2099,
MIMIC4,"Inguinofemoral lymphadenectomy, superficial, in continuity with pelvic lymphadenectomy, including external iliac, hypogastric, and obturator nodes (separate procedure)",Maps to,2108488,"Inguinofemoral lymphadenectomy, superficial, in continuity with pelvic lymphadenectomy, including external iliac, hypogastric, and obturator nodes (separate procedure)",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,"Inguinofemoral lymphadenectomy, superficial, including Cloquet's node (separate procedure)",Maps to,4184917,Superficial inguinofemoral lymphadenectomy including Cloquet's node,SNOMED,Procedure,02-06-2024,12-31-2099,
MIMIC4,INHALATION,Maps to,40486069,Respiratory trac,SNOMED,Route,04-24-2024,12-31-2099,
MIMIC4,Inhibitor Screen,Maps to,3041789,Factor inhibitor XXX [Presence] in Platelet poor plasma by Coagulation assay,LOINC,Measurement,11-22-2022,12-31-2099,
MIMIC4,"Initial observation care, per day, for the evaluation and management of a patient which requires these 3 key components: A detailed or comprehensive history; A detailed or comprehensive examination; and Medical decision making that is straightforward or o",Maps to,2514401,"Initial observation care, per day, for the evaluation and management of a patient which requires these 3 key components: A detailed or comprehensive history; A detailed or comprehensive examination; and Medical decision making that is straightforward or o",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,"Initial observation care, per day, for the evaluation and management of a patient, which requires these 3 key components: A comprehensive history; A comprehensive examination; and Medical decision making of high complexity. Counseling and/or coordination",Maps to,2514403,"Initial observation care, per day, for the evaluation and management of a patient, which requires these 3 key components: A comprehensive history; A comprehensive examination; and Medical decision making of high complexity. Counseling and/or coordination",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,"Initial observation care, per day, for the evaluation and management of a patient, which requires these 3 key components: A comprehensive history; A comprehensive examination; and Medical decision making of moderate complexity. Counseling and/or coordinat",Maps to,2514402,"Initial observation care, per day, for the evaluation and management of a patient, which requires these 3 key components: A comprehensive history; A comprehensive examination; and Medical decision making of moderate complexity. Counseling and/or coordinat",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,"Injection of bone cement into body of lower spine bone, accessed through the skin (Deprecated)",Maps to,2103479,"Percutaneous vertebroplasty (bone biopsy included when performed), 1 vertebral body, unilateral or bilateral injection; lumbar",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,"Injection of bone cement into body of lower spine bone, accessed through the skin (Deprecated)",Maps to,2103492,"Percutaneous vertebral augmentation, including cavity creation (fracture reduction and bone biopsy included when performed) using mechanical device, 1 vertebral body, unilateral or bilateral cannulation (eg, kyphoplasty); lumbar",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,"Injection of bone cement into body of middle or lower spine bone, , accessed through the skin (Deprecated)",Maps to,2103493,"Percutaneous vertebral augmentation, including cavity creation (fracture reduction and bone biopsy included when performed) using mechanical device, 1 vertebral body, unilateral or bilateral cannulation (eg, kyphoplasty); each additional thoracic or lumba",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,"Injection of bone cement into body of middle spine bone, accessed through the skin (Deprecated)",Maps to,2103478,"Percutaneous vertebroplasty (bone biopsy included when performed), 1 vertebral body, unilateral or bilateral injection; thoracic",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,"Injection of bone cement into body of middle spine bone, accessed through the skin (Deprecated)",Maps to,2103481,"Percutaneous vertebral augmentation, including cavity creation (fracture reduction and bone biopsy included when performed) using mechanical device, 1 vertebral body, unilateral or bilateral cannulation (eg, kyphoplasty); thoracic",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,Injection of sclerosant; single incompetent vein (other than telangiectasia),Maps to,2108136,Injection of sclerosant; single incompetent vein (other than telangiectasia),CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,Injection of sinus tract; diagnostic (sinogram),Maps to,4233241,Diagnostic injection of sinus tract,SNOMED,Procedure,02-06-2024,12-31-2099,
MIMIC4,"Injection of vitreous substitute, pars plana or limbal approach (fluid-gas exchange), with or without aspiration (separate procedure)",Maps to,2111023,"Injection of vitreous substitute, pars plana or limbal approach (fluid-gas exchange), with or without aspiration (separate procedure)",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,"Injection procedure during cardiac catheterization including imaging supervision, interpretation, and report; for selective coronary angiography during congenital heart catheterization (List separately in addition to code for primary procedure)",Maps to,40756840,"Injection procedure during cardiac catheterization including imaging supervision, interpretation, and report; for selective coronary angiography during congenital heart catheterization (List separately in addition to code for primary procedure)",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,"Injection procedure during cardiac catheterization including imaging supervision, interpretation, and report; for selective right ventricular or right atrial angiography (List separately in addition to code for primary procedure)",Maps to,40756983,"Injection procedure during cardiac catheterization including imaging supervision, interpretation, and report; for selective right ventricular or right atrial angiography (List separately in addition to code for primary procedure)",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,"Injection procedure during cardiac catheterization including imaging supervision, interpretation, and report; for supravalvular aortography (List separately in addition to code for primary procedure)",Maps to,40756942,"Injection procedure during cardiac catheterization including imaging supervision, interpretation, and report; for supravalvular aortography (List separately in addition to code for primary procedure)",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,Injection procedure during cardiac catheterization; for aortography,Maps to,42734808,Injection procedure during cardiac catheterization; for aortography,CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,Injection procedure during cardiac catheterization; for pulmonary angiography,Maps to,42734807,Injection procedure during cardiac catheterization; for pulmonary angiography,CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,Injection procedure during cardiac catheterization; for selective coronary angiography (injection of radiopaque material may be by hand),Maps to,42734805,Injection procedure during cardiac catheterization; for selective coronary angiography (injection of radiopaque material may be by hand),CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,Injection procedure during cardiac catheterization; for selective left ventricular or left atrial angiography,Maps to,42734804,Injection procedure during cardiac catheterization; for selective left ventricular or left atrial angiography,CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,"Injection procedure during cardiac catheterization; for selective opacification of aortocoronary venous bypass grafts, one or more coronary arteries (Deprecated)",Maps to,42738799,"Injection procedure during cardiac catheterization; for selective opacification of aortocoronary venous bypass grafts, 1 or more coronary arteries",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,"Injection procedure during cardiac catheterization; for selective opacification of arterial conduits (eg, internal mammary), whether native or used for bypass (Deprecated)",Maps to,42738798,"Injection procedure during cardiac catheterization; for selective opacification of arterial conduits (eg, internal mammary), whether native or used for bypass",CPT4,Procedure,09-15-2022,12-31-2099,
MIMIC4,Injection procedure during cardiac catheterization; for selective right ventricular or right atrial angiography,Maps to,42734803,Injection procedure during cardiac catheterization; for selective right ventricular or right atrial angiography,CPT4,Procedure,09-15-2022,12-31-2099,
