mapping_set_id,subject_category,subject_id,subject_label,predicate_id,confidence,object_id,object_label,mapping_justification,author_id,author_label,mapping_date
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:43194,"Esophagoscopy, rigid, transoral; with removal of foreign body(s)",skos:exactMatch,1,OMOP:44816407,"Esophagoscopy, rigid, transoral; with removal of foreign body(s)",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:47382,"Ablation, 1 or more liver tumor(s), percutaneous, radiofrequency",skos:exactMatch,1,OMOP:2109341,"Ablation, 1 or more liver tumor(s), percutaneous, radiofrequency",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:47564,"Laparoscopy, surgical; cholecystectomy with exploration of common duct",skos:exactMatch,1,OMOP:2109365,"Laparoscopy, surgical; cholecystectomy with exploration of common duct",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:49656,"Laparoscopy, surgical, repair, recurrent incisional hernia (includes mesh insertion, when performed); reducible",skos:exactMatch,1,OMOP:2109522,"Laparoscopy, surgical, repair, recurrent incisional hernia (includes mesh insertion, when performed); reducible",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:49203,"Excision or destruction, open, intra-abdominal tumors, cysts or endometriomas, 1 or more peritoneal, mesenteric, or retroperitoneal primary or secondary tumors; largest tumor 5 cm diameter or less",skos:exactMatch,1,OMOP:2109444,"Excision or destruction, open, intra-abdominal tumors, cysts or endometriomas, 1 or more peritoneal, mesenteric, or retroperitoneal primary or secondary tumors; largest tumor 5 cm diameter or less",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:49654,"Laparoscopy, surgical, repair, incisional hernia (includes mesh insertion, when performed); reducible",skos:exactMatch,1,OMOP:2109520,"Laparoscopy, surgical, repair, incisional hernia (includes mesh insertion, when performed); reducible",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:49572,"Repair epigastric hernia (eg, preperitoneal fat); incarcerated or strangulated",skos:exactMatch,1,OMOP:2109505,"Repair epigastric hernia (eg, preperitoneal fat); incarcerated or strangulated",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:44620,"Closure of enterostomy, large or small intestine",skos:exactMatch,1,OMOP:4325283,Closure of enterostomy,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,02-06-2024
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:45560,Repair of rectocele (separate procedure),skos:exactMatch,1,OMOP:4134717,Repair of rectocele,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,02-06-2024
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:43213,"Esophagoscopy, flexible, transoral; with dilation of esophagus, by balloon or dilator, retrograde (includes fluoroscopic guidance, when performed)",skos:exactMatch,1,OMOP:44816412,"Esophagoscopy, flexible, transoral; with dilation of esophagus, by balloon or dilator, retrograde (includes fluoroscopic guidance, when performed)",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:47143,"Backbench standard preparation of cadaver donor whole liver graft prior to allotransplantation, including cholecystectomy, if necessary, and dissection and removal of surrounding soft tissues to prepare the vena cava, portal vein, hepatic artery, and comm",skos:exactMatch,1,OMOP:2109326,"Backbench standard preparation of cadaver donor whole liver graft prior to allotransplantation, including cholecystectomy, if necessary, and dissection and removal of surrounding soft tissues to prepare the vena cava, portal vein, hepatic artery, and comm",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:43267,Endoscopic retrograde cholangiopancreatography (ERCP); with endoscopic retrograde insertion of nasobiliary or nasopancreatic drainage tube,skos:exactMatch,1,OMOP:2108911,Endoscopic retrograde cholangiopancreatography (ERCP); with endoscopic retrograde insertion of nasobiliary or nasopancreatic drainage tube,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:47505,"Injection procedure for cholangiography through an existing catheter (eg, percutaneous transhepatic or T-tube)",skos:exactMatch,1,OMOP:2109350,"Injection procedure for cholangiography through an existing catheter (eg, percutaneous transhepatic or T-tube)",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:45381,"Colonoscopy, flexible; with directed submucosal injection(s), any substance",skos:exactMatch,1,OMOP:2109197,"Colonoscopy, flexible; with directed submucosal injection(s), any substance",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:49905,"Omental flap, intra-abdominal (List separately in addition to code for primary procedure)",skos:exactMatch,1,OMOP:2109527,"Omental flap, intra-abdominal (List separately in addition to code for primary procedure)",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:49060,"Drainage of retroperitoneal abscess, open",skos:exactMatch,1,OMOP:40479223,Open drainage of retroperitoneal abscess,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,02-06-2024
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:44389,"Colonoscopy through stoma; with biopsy, single or multiple",skos:exactMatch,1,OMOP:2109108,"Colonoscopy through stoma; with biopsy, single or multiple",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:45341,"Sigmoidoscopy, flexible; with endoscopic ultrasound examination",skos:exactMatch,1,OMOP:2109190,"Sigmoidoscopy, flexible; with endoscopic ultrasound examination",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:45307,"Proctosigmoidoscopy, rigid; with removal of foreign body",skos:exactMatch,1,OMOP:2109172,"Proctosigmoidoscopy, rigid; with removal of foreign body",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:49446,"Conversion of gastrostomy tube to gastro-jejunostomy tube, percutaneous, under fluoroscopic guidance including contrast injection(s), image documentation and report",skos:exactMatch,1,OMOP:2109477,"Conversion of gastrostomy tube to gastro-jejunostomy tube, percutaneous, under fluoroscopic guidance including contrast injection(s), image documentation and report",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:45340,"Sigmoidoscopy, flexible; with transendoscopic balloon dilation",skos:exactMatch,1,OMOP:2109189,"Sigmoidoscopy, flexible; with transendoscopic balloon dilation",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:40818,Excision of mucosa of vestibule of mouth as donor graft,skos:exactMatch,1,OMOP:2108601,Excision of mucosa of vestibule of mouth as donor graft,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:43273,Endoscopic cannulation of papilla with direct visualization of pancreatic/common bile duct(s) (List separately in addition to code(s) for primary procedure),skos:exactMatch,1,OMOP:2108916,Endoscopic cannulation of papilla with direct visualization of pancreatic/common bile duct(s) (List separately in addition to code(s) for primary procedure),semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:45380,"Colonoscopy, flexible; with biopsy, single or multiple",skos:exactMatch,1,OMOP:2109196,"Colonoscopy, flexible; with biopsy, single or multiple",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:47525,Change of percutaneous biliary drainage catheter,skos:exactMatch,1,OMOP:2109353,Change of percutaneous biliary drainage catheter,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:49420,Insertion of intraperitoneal cannula or catheter for drainage or dialysis; temporary,skos:exactMatch,1,OMOP:42737052,Insertion of intraperitoneal cannula or catheter for drainage or dialysis; temporary,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:47563,"Laparoscopy, surgical; cholecystectomy with cholangiography",skos:exactMatch,1,OMOP:2109364,"Laparoscopy, surgical; cholecystectomy with cholangiography",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:45160,"Excision of rectal tumor by proctotomy, transsacral or transcoccygeal approach",skos:exactMatch,1,OMOP:2109166,"Excision of rectal tumor by proctotomy, transsacral or transcoccygeal approach",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:48551,"Backbench standard preparation of cadaver donor pancreas allograft prior to transplantation, including dissection of allograft from surrounding soft tissues, splenectomy, duodenotomy, ligation of bile duct, ligation of mesenteric vessels, and Y-graft arte",skos:exactMatch,1,OMOP:2109423,"Backbench standard preparation of cadaver donor pancreas allograft prior to transplantation, including dissection of allograft from surrounding soft tissues, splenectomy, duodenotomy, ligation of bile duct, ligation of mesenteric vessels, and Y-graft arte",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:45910,Dilation of rectal stricture (separate procedure) under anesthesia other than local,skos:exactMatch,1,OMOP:4221397,Dilation of rectal stricture under nonlocal anesthesia,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,02-06-2024
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:44979,"Unlisted laparoscopy procedure, appendix",skos:exactMatch,1,OMOP:2109145,"Unlisted laparoscopy procedure, appendix",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:43259,"Esophagogastroduodenoscopy, flexible, transoral; with endoscopic ultrasound examination, including the esophagus, stomach, and either the duodenum or a surgically altered stomach where the jejunum is examined distal to the anastomosis",skos:exactMatch,1,OMOP:2108904,"Esophagogastroduodenoscopy, flexible, transoral; with endoscopic ultrasound examination, including the esophagus, stomach, and either the duodenum or a surgically altered stomach where the jejunum is examined distal to the anastomosis",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:45385,"Colonoscopy, flexible; with removal of tumor(s), polyp(s), or other lesion(s) by snare technique",skos:exactMatch,1,OMOP:2109201,"Colonoscopy, flexible; with removal of tumor(s), polyp(s), or other lesion(s) by snare technique",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:46946,"Hemorrhoidectomy, internal, by ligation other than rubber band; 2 or more hemorrhoid columns/groups, without imaging guidance",skos:exactMatch,1,OMOP:2109305,"Hemorrhoidectomy, internal, by ligation other than rubber band; 2 or more hemorrhoid columns/groups, without imaging guidance",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:43263,Endoscopic retrograde cholangiopancreatography (ERCP); with pressure measurement of sphincter of Oddi,skos:exactMatch,1,OMOP:2108908,Endoscopic retrograde cholangiopancreatography (ERCP); with pressure measurement of sphincter of Oddi,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:49568,Implantation of mesh or other prosthesis for open incisional or ventral hernia repair or mesh for closure of debridement for necrotizing soft tissue infection (List separately in addition to code for the incisional or ventral hernia repair),skos:exactMatch,1,OMOP:2109503,Implantation of mesh or other prosthesis for open incisional or ventral hernia repair or mesh for closure of debridement for necrotizing soft tissue infection (List separately in addition to code for the incisional or ventral hernia repair),semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:40490,Biopsy of lip,skos:exactMatch,1,OMOP:4017700,Biopsy of lip,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,02-06-2024
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:45330,"Sigmoidoscopy, flexible; diagnostic, including collection of specimen(s) by brushing or washing, when performed (separate procedure)",skos:exactMatch,1,OMOP:2109180,"Sigmoidoscopy, flexible; diagnostic, including collection of specimen(s) by brushing or washing, when performed (separate procedure)",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:43260,"Endoscopic retrograde cholangiopancreatography (ERCP); diagnostic, including collection of specimen(s) by brushing or washing, when performed (separate procedure)",skos:exactMatch,1,OMOP:4304943,Endoscopic retrograde cholangiopancreatography,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,02-06-2024
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:44388,"Colonoscopy through stoma; diagnostic, including collection of specimen(s) by brushing or washing, when performed (separate procedure)",skos:exactMatch,1,OMOP:2109107,"Colonoscopy through stoma; diagnostic, including collection of specimen(s) by brushing or washing, when performed (separate procedure)",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:46924,"Destruction of lesion(s), anus (eg, condyloma, papilloma, molluscum contagiosum, herpetic vesicle), extensive (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery)",skos:exactMatch,1,OMOP:2109295,"Destruction of lesion(s), anus (eg, condyloma, papilloma, molluscum contagiosum, herpetic vesicle), extensive (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery)",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:41017,"Extraoral incision and drainage of abscess, cyst, or hematoma of floor of mouth; submandibular",skos:exactMatch,1,OMOP:2108625,"Extraoral incision and drainage of abscess, cyst, or hematoma of floor of mouth; submandibular",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:49250,"Umbilectomy, omphalectomy, excision of umbilicus (separate procedure)",skos:exactMatch,1,OMOP:4172618,Excision of umbilicus,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,02-06-2024
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:41116,"Excision, lesion of floor of mouth",skos:exactMatch,1,OMOP:4207360,Excision of lesion from floor of mouth,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,02-06-2024
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:40799,"Unlisted procedure, lips",skos:exactMatch,1,OMOP:2108589,"Unlisted procedure, lips",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:47544,"Removal of calculi/debris from biliary duct(s) and/or gallbladder, percutaneous, including destruction of calculi by any method (eg, mechanical, electrohydraulic, lithotripsy) when performed, imaging guidance (eg, fluoroscopy), and all associated radiolog",skos:exactMatch,1,OMOP:42628673,"Removal of calculi/debris from biliary duct(s) and/or gallbladder, percutaneous, including destruction of calculi by any method (eg, mechanical, electrohydraulic, lithotripsy) when performed, imaging guidance (eg, fluoroscopy), and all associated radiolog",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:49507,"Repair initial inguinal hernia, age 5 years or older; incarcerated or strangulated",skos:exactMatch,1,OMOP:2109490,"Repair initial inguinal hernia, age 5 years or older; incarcerated or strangulated",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:49406,"Image-guided fluid collection drainage by catheter (eg, abscess, hematoma, seroma, lymphocele, cyst); peritoneal or retroperitoneal, percutaneous",skos:exactMatch,1,OMOP:44816426,"Image-guided fluid collection drainage by catheter (eg, abscess, hematoma, seroma, lymphocele, cyst); peritoneal or retroperitoneal, percutaneous",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:43253,"Esophagogastroduodenoscopy, flexible, transoral; with transendoscopic ultrasound-guided transmural injection of diagnostic or therapeutic substance(s) (eg, anesthetic, neurolytic agent) or fiducial marker(s) (includes endoscopic ultrasound examination of",skos:exactMatch,1,OMOP:44816416,"Esophagogastroduodenoscopy, flexible, transoral; with transendoscopic ultrasound-guided transmural injection of diagnostic or therapeutic substance(s) (eg, anesthetic, neurolytic agent) or fiducial marker(s) (includes endoscopic ultrasound examination of",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:45334,"Sigmoidoscopy, flexible; with control of bleeding, any method",skos:exactMatch,1,OMOP:2109184,"Sigmoidoscopy, flexible; with control of bleeding, any method",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:47490,"Cholecystostomy, percutaneous, complete procedure, including imaging guidance, catheter placement, cholecystogram when performed, and radiological supervision and interpretation",skos:exactMatch,1,OMOP:4067681,Percutaneous cholecystostomy,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,02-06-2024
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:44386,"Endoscopic evaluation of small intestinal pouch (eg, Kock pouch, ileal reservoir [S or J]); with biopsy, single or multiple",skos:exactMatch,1,OMOP:2109106,"Endoscopic evaluation of small intestinal pouch (eg, Kock pouch, ileal reservoir [S or J]); with biopsy, single or multiple",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:45389,"Colonoscopy, flexible; with endoscopic stent placement (includes pre- and post-dilation and guide wire passage, when performed)",skos:exactMatch,1,OMOP:46257515,"Colonoscopy, flexible; with endoscopic stent placement (includes pre- and post-dilation and guide wire passage, when performed)",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:49659,"Unlisted laparoscopy procedure, hernioplasty, herniorrhaphy, herniotomy",skos:exactMatch,1,OMOP:2109524,"Unlisted laparoscopy procedure, hernioplasty, herniorrhaphy, herniotomy",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:43266,"Esophagogastroduodenoscopy, flexible, transoral; with placement of endoscopic stent (includes pre- and post-dilation and guide wire passage, when performed)",skos:exactMatch,1,OMOP:44816418,"Esophagogastroduodenoscopy, flexible, transoral; with placement of endoscopic stent (includes pre- and post-dilation and guide wire passage, when performed)",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:49561,Repair initial incisional or ventral hernia; incarcerated or strangulated,skos:exactMatch,1,OMOP:2109500,Repair initial incisional or ventral hernia; incarcerated or strangulated,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:49402,Removal of peritoneal foreign body from peritoneal cavity,skos:exactMatch,1,OMOP:46270983,Removal of foreign body from peritoneal cavity,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,02-06-2024
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:45338,"Sigmoidoscopy, flexible; with removal of tumor(s), polyp(s), or other lesion(s) by snare technique",skos:exactMatch,1,OMOP:2109187,"Sigmoidoscopy, flexible; with removal of tumor(s), polyp(s), or other lesion(s) by snare technique",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:43659,"Unlisted laparoscopy procedure, stomach",skos:exactMatch,1,OMOP:2108981,"Unlisted laparoscopy procedure, stomach",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:43276,"Endoscopic retrograde cholangiopancreatography (ERCP); with removal and exchange of stent(s), biliary or pancreatic duct, including pre- and post-dilation and guide wire passage, when performed, including sphincterotomy, when performed, each stent exchang",skos:exactMatch,1,OMOP:44816422,"Endoscopic retrograde cholangiopancreatography (ERCP); with removal and exchange of stent(s), biliary or pancreatic duct, including pre- and post-dilation and guide wire passage, when performed, including sphincterotomy, when performed, each stent exchang",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:43254,"Esophagogastroduodenoscopy, flexible, transoral; with endoscopic mucosal resection",skos:exactMatch,1,OMOP:44816417,"Esophagogastroduodenoscopy, flexible, transoral; with endoscopic mucosal resection",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:49451,"Replacement of duodenostomy or jejunostomy tube, percutaneous, under fluoroscopic guidance including contrast injection(s), image documentation and report",skos:exactMatch,1,OMOP:2109479,"Replacement of duodenostomy or jejunostomy tube, percutaneous, under fluoroscopic guidance including contrast injection(s), image documentation and report",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:45382,"Colonoscopy, flexible; with control of bleeding, any method",skos:exactMatch,1,OMOP:2109198,"Colonoscopy, flexible; with control of bleeding, any method",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:47120,"Hepatectomy, resection of liver; partial lobectomy",skos:exactMatch,1,OMOP:37017273,Partial lobectomy of liver,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,02-06-2024
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:46280,"Surgical treatment of anal fistula (fistulectomy/fistulotomy); transsphincteric, suprasphincteric, extrasphincteric or multiple, including placement of seton, when performed",skos:exactMatch,1,OMOP:2109254,"Surgical treatment of anal fistula (fistulectomy/fistulotomy); transsphincteric, suprasphincteric, extrasphincteric or multiple, including placement of seton, when performed",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:44955,Appendectomy; when done for indicated purpose at time of other major procedure (not as separate procedure) (List separately in addition to code for primary procedure),skos:exactMatch,1,OMOP:4198190,Appendectomy,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,02-06-2024
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:49324,"Laparoscopy, surgical; with insertion of tunneled intraperitoneal catheter",skos:exactMatch,1,OMOP:2109455,"Laparoscopy, surgical; with insertion of tunneled intraperitoneal catheter",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:49590,Repair spigelian hernia,skos:exactMatch,1,OMOP:4049746,Repair of spigelian hernia,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,02-06-2024
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:49002,Reopening of recent laparotomy,skos:exactMatch,1,OMOP:4138715,Reopening of abdomen,semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,02-06-2024
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:47420,"Choledochotomy or choledochostomy with exploration, drainage, or removal of calculus, with or without cholecystotomy; without transduodenal sphincterotomy or sphincteroplasty",skos:exactMatch,1,OMOP:2109344,"Choledochotomy or choledochostomy with exploration, drainage, or removal of calculus, with or without cholecystotomy; without transduodenal sphincterotomy or sphincteroplasty",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
MIMIC4-to-OMOP,mimic-hcpcs-cd | Digestive system,MIMIC4:45172,"Excision of rectal tumor, transanal approach; including muscularis propria (ie, full thickness)",skos:exactMatch,1,OMOP:40756915,"Excision of rectal tumor, transanal approach; including muscularis propria (ie, full thickness)",semapv:ManualMappingCuration,0000-0000-0000-0000,Odysseus Vocabulary Team,09-15-2022
