mapping_set_id,subject_category,subject_id,subject_label,predicate_id,confidence,object_id,object_label,mapping_justification,author_id,author_label,mapping_date
DelphiR2DataElements-to-OMOP,Data-Group,DelphiR2:NECK,NECK,skos:relatedMatch,1,OMOP:4260843,Neck structure,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Subdomain,DelphiR2:NERVOUS SYSTEM,NERVOUS SYSTEM,skos:exactMatch,1,OMOP:4081912,Nervous system function,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000367,NERVOUS SYSTEM | AWARENESS | ABILITY TO EXPRESS NEEDS,skos:broadMatch,1,OMOP:4127667,Ability to use self-expression,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000367,NERVOUS SYSTEM | AWARENESS | ABILITY TO EXPRESS NEEDS,skos:relatedMatch,1,OMOP:4124816,Able to use self-expression,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000379,NERVOUS SYSTEM | AWARENESS | ABILITY TO FOLLOW COMMANDS,skos:broadMatch,1,OMOP:4086847,Response to commands,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000293,NERVOUS SYSTEM | AWARENESS | COGNITION,skos:exactMatch,1,OMOP:4150851,Cognitive functions,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000293,NERVOUS SYSTEM | AWARENESS | COGNITION,skos:narrowMatch,1,OMOP:3004760,Cognition Status [OMAHA],semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000358,NERVOUS SYSTEM | AWARENESS | LEVEL OF CONSCIOUSNESS,skos:exactMatch,1,OMOP:4290243,Level of consciousness,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000127,NERVOUS SYSTEM | AWARENESS | ORIENTATION LEVEL,skos:relatedMatch,1,OMOP:4232896,"Ability to identify person, place, and time",semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000127,NERVOUS SYSTEM | AWARENESS | ORIENTATION LEVEL,skos:relatedMatch,1,OMOP:4183166,Orientation,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000127,NERVOUS SYSTEM | AWARENESS | ORIENTATION LEVEL,skos:relatedMatch,1,OMOP:4150852,Finding related to orientation,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000264,NERVOUS SYSTEM | Coma Recovery Scale (CRS) | Arousal,skos:relatedMatch,1,OMOP:380834,Coma,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000425,NERVOUS SYSTEM | Coma Recovery Scale (CRS) | Auditory function,skos:relatedMatch,1,OMOP:380834,Coma,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000130,NERVOUS SYSTEM | Coma Recovery Scale (CRS) | Coma Recovery Scale (CRS),skos:relatedMatch,1,OMOP:380834,Coma,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000333,NERVOUS SYSTEM | Coma Recovery Scale (CRS) | Communication,skos:relatedMatch,1,OMOP:380834,Coma,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000290,NERVOUS SYSTEM | Coma Recovery Scale (CRS) | CRS Score,skos:relatedMatch,1,OMOP:380834,Coma,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000384,NERVOUS SYSTEM | Coma Recovery Scale (CRS) | Motor function,skos:relatedMatch,1,OMOP:380834,Coma,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000356,NERVOUS SYSTEM | Coma Recovery Scale (CRS) | Oromotor/verbal function,skos:relatedMatch,1,OMOP:380834,Coma,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000141,NERVOUS SYSTEM | Coma Recovery Scale (CRS) | Visual function,skos:relatedMatch,1,OMOP:380834,Coma,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000467,NERVOUS SYSTEM | Confusion Assessment Method for ICU | CAM ICU Feature 1,skos:broadMatch,1,OMOP:4157120,Assessment scales,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000142,NERVOUS SYSTEM | Confusion Assessment Method for ICU | CAM ICU Feature 2,skos:broadMatch,1,OMOP:4157120,Assessment scales,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000100,NERVOUS SYSTEM | Confusion Assessment Method for ICU | CAM ICU Feature 3,skos:broadMatch,1,OMOP:4157120,Assessment scales,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000491,NERVOUS SYSTEM | Confusion Assessment Method for ICU | CAM ICU Feature 4,skos:broadMatch,1,OMOP:4157120,Assessment scales,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000115,NERVOUS SYSTEM | Confusion Assessment Method for ICU | CAM ICU Overall,skos:broadMatch,1,OMOP:4157120,Assessment scales,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000283,NERVOUS SYSTEM | GLASGOW COMA SCLAE | GSC EYE OPENING,skos:narrowMatch,1,OMOP:3016335,Glasgow coma score eye opening,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000505,NERVOUS SYSTEM | GLASGOW COMA SCLAE | GSC MOTOR RESPONSE,skos:exactMatch,1,OMOP:3008223,Glasgow coma score motor,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000404,NERVOUS SYSTEM | GLASGOW COMA SCLAE | GSC SCORE,skos:exactMatch,1,OMOP:3032652,Glasgow coma scale,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000095,NERVOUS SYSTEM | GLASGOW COMA SCLAE | GSC TRIGGER,skos:broadMatch,1,OMOP:3032652,Glasgow coma scale,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000046,NERVOUS SYSTEM | GLASGOW COMA SCLAE | GSC VERBAL RESPONSE,skos:exactMatch,1,OMOP:3009094,Glasgow coma score verbal,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000387,NERVOUS SYSTEM | Modified Rankin Scale | Modified Rankin Scale,skos:exactMatch,1,OMOP:3654838,Modified Rankin Scale,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000104,NERVOUS SYSTEM | NIH STROKE SCALE | 10. DYSARTHRIA,skos:exactMatch,1,OMOP:42868669,Dysarthria [NIH Stroke Scale],semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000072,NERVOUS SYSTEM | NIH STROKE SCALE | 11. EXTINCTION AND INATTENTION,skos:exactMatch,1,OMOP:42868670,Extinction and inattention [NIH Stroke Scale],semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000139,NERVOUS SYSTEM | NIH STROKE SCALE | 1A. LEVEL OF CONSCIOUSNESS,skos:exactMatch,1,OMOP:42868658,Level of consciousness [NIH Stroke Scale],semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000137,NERVOUS SYSTEM | NIH STROKE SCALE | 1B. LOC QUESTIONS,skos:exactMatch,1,OMOP:42868659,LOC questions [NIH Stroke Scale],semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000123,NERVOUS SYSTEM | NIH STROKE SCALE | 1C. LOC COMMANDS,skos:exactMatch,1,OMOP:42868660,LOC commands [NIH Stroke Scale],semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000340,NERVOUS SYSTEM | NIH STROKE SCALE | 2. BEST GAZE,skos:exactMatch,1,OMOP:42868661,Best gaze [NIH Stroke Scale],semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000406,NERVOUS SYSTEM | NIH STROKE SCALE | 3. VISUAL,skos:exactMatch,1,OMOP:42868662,Visual [NIH Stroke Scale],semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000444,NERVOUS SYSTEM | NIH STROKE SCALE | 4. FACIAL PALSY,skos:exactMatch,1,OMOP:42868663,Facial palsy [NIH Stroke Scale],semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000270,"NERVOUS SYSTEM | NIH STROKE SCALE | 5A. MOTOR ARM, LEFT",skos:exactMatch,1,OMOP:42868664,Motor arm Left arm [NIH Stroke Scale],semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000088,"NERVOUS SYSTEM | NIH STROKE SCALE | 5B. MOTOR ARM, RIGHT",skos:exactMatch,1,OMOP:42869911,Motor arm Right arm [NIH Stroke Scale],semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000116,"NERVOUS SYSTEM | NIH STROKE SCALE | 6A. MOTOR LEG, LEFT",skos:exactMatch,1,OMOP:42868665,Motor leg Leg - left [NIH Stroke Scale],semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000318,"NERVOUS SYSTEM | NIH STROKE SCALE | 6B. MOTOR LEG, RIGHT",skos:exactMatch,1,OMOP:42869912,Motor leg Leg - right [NIH Stroke Scale],semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000266,NERVOUS SYSTEM | NIH STROKE SCALE | 7. LIMB ATAXIA,skos:exactMatch,1,OMOP:42868666,Limb ataxia [NIH Stroke Scale],semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000083,NERVOUS SYSTEM | NIH STROKE SCALE | 8. SENSORY,skos:exactMatch,1,OMOP:42868667,Sensory [NIH Stroke Scale],semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000119,NERVOUS SYSTEM | NIH STROKE SCALE | 9. BEST LANGUAGE,skos:exactMatch,1,OMOP:42868668,Best language [NIH Stroke Scale],semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000182,NERVOUS SYSTEM | NIH STROKE SCALE | INTERVAL,skos:exactMatch,1,OMOP:42868657,NIH stroke scale interval [NIH Stroke Scale],semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000416,NERVOUS SYSTEM | NIH STROKE SCALE | NIH STROKE SCALE,skos:exactMatch,1,OMOP:42868656,NIH Stroke Scale,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000273,NERVOUS SYSTEM | NIH STROKE SCALE | NIH STROKE SCALE Total,skos:broadMatch,1,OMOP:42868656,NIH Stroke Scale,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000208,NERVOUS SYSTEM | Reflexes | Cough Reflex,skos:exactMatch,1,OMOP:4146379,Cough reflex,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000117,NERVOUS SYSTEM | Reflexes | Gag Reflex,skos:exactMatch,1,OMOP:4143764,Pharyngeal gag reflex,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000366,NERVOUS SYSTEM | Reflexes | Left Pronator Drift,skos:relatedMatch,1,OMOP:4323046,Pronator drift,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000199,NERVOUS SYSTEM | Reflexes | Right Pronator Drift,skos:relatedMatch,1,OMOP:4323046,Pronator drift,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NERVOUS SYSTEM,DelphiR2:B2AI:1000331,NERVOUS SYSTEM | Seizure | Seizure Duration of Event,skos:exactMatch,1,OMOP:4193586,Duration of seizure,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Data-Group,DelphiR2:NEURO IOM,NEURO IOM,skos:exactMatch,1,OMOP:4098799,Intraoperative neurophysiological monitoring,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Data-Group,DelphiR2:NEUROVASCULAR ADDITIONAL ASSESSMENTS,NEUROVASCULAR ADDITIONAL ASSESSMENTS,skos:broadMatch,1,OMOP:4174554,Neurovascular assessment,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Data-Group,DelphiR2:NIH STROKE SCALE,NIH STROKE SCALE,skos:exactMatch,1,OMOP:42868656,NIH Stroke Scale,semapv:LexicalMatching,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Subdomain,DelphiR2:NM,NM,skos:exactMatch,1,OMOP:4155794,Nuclear medicine procedure,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NM,DelphiR2:B2AI:1000390,NM | NM CHOLESCINTIGRAPHY |,skos:exactMatch,1,OMOP:35622827,Radionuclide imaging of liver and/or biliary tract using radioactive isotope,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NM,DelphiR2:B2AI:1000229,NM | NM CHOLESCINTIGRAPHY WITH PHARMACOLOGICAL INTERVENTION |,skos:broadMatch,1,OMOP:35622827,Radionuclide imaging of liver and/or biliary tract using radioactive isotope,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NM,DelphiR2:B2AI:1000455,NM | NM LUNG PERFUSION IMAGING |,skos:exactMatch,1,OMOP:3041029,NM Lung Perfusion,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NM,DelphiR2:B2AI:1000020,NM | NM PET BRAIN SCAN TUMOR |,skos:relatedMatch,1,OMOP:373724,Neoplasm of brain,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NM,DelphiR2:B2AI:1000020,NM | NM PET BRAIN SCAN TUMOR |,skos:broadMatch,1,OMOP:35608075,Positron emission tomography of brain,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NM,DelphiR2:B2AI:1000065,NM | NM PET BRAIN SEIZURES |,skos:relatedMatch,1,OMOP:4029498,Seizure disorder,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NM,DelphiR2:B2AI:1000065,NM | NM PET BRAIN SEIZURES |,skos:broadMatch,1,OMOP:35608075,Positron emission tomography of brain,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NM,DelphiR2:B2AI:1000248,NM | NM PET CT BRAIN TUMOR |,skos:broadMatch,1,OMOP:37109091,PET CT of brain,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NM,DelphiR2:B2AI:1000248,NM | NM PET CT BRAIN TUMOR |,skos:relatedMatch,1,OMOP:373724,Neoplasm of brain,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NM,DelphiR2:B2AI:1000274,NM | NM PET CT SKULL BASE TO MID THIGHS |,skos:narrowMatch,1,OMOP:37111256,PET CT FDG (fluorodeoxyglucose) imaging of base of brain to mid-thigh,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,NM,DelphiR2:B2AI:1000274,NM | NM PET CT SKULL BASE TO MID THIGHS |,skos:exactMatch,1,OMOP:2212054,Positron emission tomography (PET) imaging; skull base to mid-thigh,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Data-Group,DelphiR2:NM CHOLESCINTIGRAPHY,NM CHOLESCINTIGRAPHY,skos:broadMatch,1,OMOP:4346722,"Radionuclide study of liver, spleen and biliary tract",semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Data-Group,DelphiR2:NM CHOLESCINTIGRAPHY WITH PHARMACOLOGICAL INTERVENTION,NM CHOLESCINTIGRAPHY WITH PHARMACOLOGICAL INTERVENTION,skos:broadMatch,1,OMOP:4346722,"Radionuclide study of liver, spleen and biliary tract",semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Data-Group,DelphiR2:NM LUNG PERFUSION IMAGING,NM LUNG PERFUSION IMAGING,skos:broadMatch,1,OMOP:44798684,Radionuclide pulmonary ventilation and perfusion study,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Data-Group,DelphiR2:NM PET BRAIN SCAN TUMOR,NM PET BRAIN SCAN TUMOR,skos:broadMatch,1,OMOP:35608075,Positron emission tomography of brain,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Data-Group,DelphiR2:NM PET BRAIN SEIZURES,NM PET BRAIN SEIZURES,skos:broadMatch,1,OMOP:35608075,Positron emission tomography of brain,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Data-Group,DelphiR2:NM PET BRAIN SEIZURES,NM PET BRAIN SEIZURES,skos:broadMatch,1,OMOP:4237722,Measure of seizure,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Data-Group,DelphiR2:NM PET CT BRAIN TUMOR,NM PET CT BRAIN TUMOR,skos:exactMatch,1,OMOP:37109091,PET CT of brain,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Data-Group,DelphiR2:NM PET CT SKULL BASE TO MID THIGHS,NM PET CT SKULL BASE TO MID THIGHS,skos:exactMatch,1,OMOP:2212054,Positron emission tomography (PET) imaging; skull base to mid-thigh,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Data-Group,DelphiR2:NM PET CT SKULL BASE TO MID THIGHS,NM PET CT SKULL BASE TO MID THIGHS,skos:broadMatch,1,OMOP:42872445,Positron emission tomography with computed tomography,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Data-Group,DelphiR2:NON-VIOLENT PSYCHOLOGICAL STATUS,NON-VIOLENT PSYCHOLOGICAL STATUS,skos:relatedMatch,1,OMOP:4226272,Psychological assessment,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Data-Group,DelphiR2:NUMBER OF PERSONS FOR ASSISTANCE,NUMBER OF PERSONS FOR ASSISTANCE,skos:broadMatch,1,OMOP:4274423,Finding related to care and support circumstances and networks,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Data-Group,DelphiR2:NUMBER OF STAFF FOR ASSISTANCE,NUMBER OF STAFF FOR ASSISTANCE,skos:broadMatch,1,OMOP:4274423,Finding related to care and support circumstances and networks,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Data-Group,DelphiR2:O2,O2,skos:relatedMatch,1,OMOP:19025274,oxygen,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Domain,DelphiR2:OBSERVATION,OBSERVATION,skos:exactMatch,1,OMOP:4022114,Observation regime,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Domain,DelphiR2:OBSERVATION/MEASRUEMENTS,OBSERVATION/MEASRUEMENTS,skos:broadMatch,1,OMOP:4297090,Evaluation procedure,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Domain,DelphiR2:OBSERVATION/MEASUREMENTS,OBSERVATION/MEASUREMENTS,skos:broadMatch,1,OMOP:4297090,Evaluation procedure,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Domain,DelphiR2:OBSERVATIONS/MEASUREMENTS,OBSERVATIONS/MEASUREMENTS,skos:broadMatch,1,OMOP:4297090,Evaluation procedure,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Domain,DelphiR2:ORGAN SUPPORT,ORGAN SUPPORT,skos:broadMatch,1,OMOP:4302920,Life support procedure,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Data-Group,DelphiR2:OSTOMY,OSTOMY,skos:relatedMatch,1,OMOP:4075371,Stoma appliance procedure,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Data-Group,DelphiR2:OTHER/ADDITIONAL ASSESSMENT,OTHER/ADDITIONAL ASSESSMENT,skos:broadMatch,1,OMOP:4297090,Evaluation procedure,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Data-Group,DelphiR2:OUTPUT,OUTPUT,skos:exactMatch,1,OMOP:4209882,Measuring output,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Data-Group,DelphiR2:OXYGEN DEVICE,OXYGEN DEVICE,skos:relatedMatch,1,OMOP:4222965,Oxygen equipment,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Data-Group,DelphiR2:OXYGEN SATURATION (SPO2),OXYGEN SATURATION (SPO2),skos:exactMatch,1,OMOP:4020553,Oxygen saturation measurement,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Data-Group,DelphiR2:PAIN,PAIN,skos:relatedMatch,1,OMOP:4329041,Pain,semapv:LexicalMatching,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Data-Group,DelphiR2:PAIN,PAIN,skos:exactMatch,1,OMOP:4227393,Pain observable,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
DelphiR2DataElements-to-OMOP,Data-Group,DelphiR2:PAST MEDICAL HISTORY,PAST MEDICAL HISTORY,skos:narrowMatch,1,OMOP:764169,Gathering of past medical history,semapv:ManualMappingCuration,0000-0003-4147-1485,Polina Talapova,02-20-2024
